Name,Team,W,L,SV,G,GS,IP,K%,BB%,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,ERA-,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
Seranthony Dominguez,- - -,4.0,3.0,12.0,50.0,0.0,43.0,0.26842105,0.14210526,10.674420261847514,5.6511636680369195,1.6744188646035316,0.27450980392156865,0.74349442,0.409090909,0.181818181,97.21836990934767,4.6046518776597125,112.21777148436873,4.4557556688487185,5.150731565528123,4.286190681797697,-0.22446821443736553,Seranthony Dominguez,19249,622554
Eric Lauer,- - -,7.0,6.0,0.0,19.0,16.0,98.1,0.15144231,0.07451923,5.7661017694777374,2.8372881722826966,2.013559348071591,0.23310810810810811,0.77731092,0.314102564,0.134969325,91.11378385034824,4.667796670529597,112.66179144964097,4.72005684998908,5.775879091423361,5.3849161942283885,-0.22493355721235275,Eric Lauer,19316,641778
Osvaldo Bido,- - -,2.0,0.0,1.0,11.0,0.0,18.2,0.13580247,0.12345679,5.303571880167882,4.8214289819708025,1.4464286945912408,0.22641509433962265,0.64516129,0.303571428,0.115384615,94.41739024286684,6.267857676562043,149.8413198947131,6.280230130359745,6.241678357185172,6.267786446315702,-0.22791751846671104,Osvaldo Bido,23150,674370
Corbin Martin,CHC,0.0,0.0,1.0,7.0,0.0,5.0,0.16,0.2,7.2,9.0,3.6,0.21428571428571427,0.55555556,0.375,0.222222222,94.88392857142857,10.8,263.51710934283983,7.087180606297493,9.680963802337647,7.214703483879567,-0.2309596985578537,Corbin Martin,19884,656686
Tyler Gilbert,CHW,0.0,0.0,0.0,4.0,1.0,3.2,0.13636364,0.18181818,7.363639675390141,9.81818623385352,4.90909311692676,0.38461538461538464,0.48780488,0.4,0.285714285,91.7142835344587,17.181825909243663,411.9522486940466,13.036657320008537,11.808240454651887,7.616750353007337,-0.2323363684117794,Tyler Gilbert,17964,656457
Matt Seelinger,NYM,0.0,1.0,0.0,1.0,0.0,2.0,0.13333333,0.26666667,9.0,18.0,4.5,0.5,0.26315789,0.333333333,0.25,92.78499755859374,31.5,780.6651113214555,7.700427158243412,13.580963802337646,10.118452337384223,-0.23249953985214233,Matt Seelinger,23563,676910
Seth Halvorsen,- - -,1.0,1.0,0.0,22.0,0.0,20.0,0.17,0.16,7.650001459121983,7.200001373291277,1.3500002574921146,0.296875,0.82840237,0.393939393,0.142857142,98.88032631795915,4.5000008583070485,94.79150524805067,6.835322948791133,5.730964307785131,5.375645720912942,-0.23287900164723396,Seth Halvorsen,33294,678020
Tanner Banks,PHI,0.0,4.0,0.0,28.0,1.0,29.0,0.21917808,0.0890411,9.93103578909983,4.034483289321806,2.1724140788655877,0.40425531914893614,0.64315353,0.326530612,0.155555555,91.99912462736431,7.137931973415503,168.29361400122593,4.411287420006605,5.356826170673025,4.575567172682729,-0.2332416056888178,Tanner Banks,16990,621383
Chris Martin,TEX,1.0,1.0,0.0,16.0,0.0,14.0,0.13636364,0.03030303,5.7857150739554095,1.28571446087898,2.57142892175796,0.42,0.58035714,0.314814814,0.210526315,94.51692457932693,9.00000122615286,219.41195908362246,7.628892343955082,6.15239279221521,4.49925978720389,-0.23376789689064026,Chris Martin,11847,455119
Andre Granillo,WSN,0.0,0.0,0.0,8.0,0.0,9.1,0.06,0.16,2.892857832568197,7.714287553515192,1.928571888378798,0.3055555555555556,0.52083333,0.305555555,0.111111111,94.16530811543367,9.64285944189399,231.08541051957906,7.014107336593455,8.116679288660062,8.259971838761441,-0.23711685836315155,Andre Granillo,29542,701552
Cole Sands,MIN,1.0,1.0,1.0,13.0,0.0,12.0,0.19642857,0.08928571,8.250001966953747,3.750000894069885,2.250000536441931,0.3333333333333333,0.5952381,0.394736842,0.1875,93.12530002823796,8.250001966953747,196.82238105036933,5.780806940202106,5.9976311643920015,4.7726232290250685,-0.243082657456398,Cole Sands,21461,663485
Mitch Spence,KCR,0.0,2.0,0.0,3.0,1.0,9.1,0.10714286,0.16071429,5.785714482774546,8.67857172416182,2.892857241387273,0.42105263157894735,0.25210084,0.463414634,0.23076923,,21.214286436840005,495.05030591722743,5.663345194824522,8.866678285112194,6.803500587462503,-0.24971144646406174,Mitch Spence,27707,687765
Edwin Diaz,LAD,2.0,2.0,7.0,15.0,0.0,12.2,0.26760563,0.14084507,13.50000169402696,7.105264049487873,2.131579214846362,0.4864864864864865,0.625,0.256410256,0.1875,96.3036573456555,10.65789607423181,256.6739609571689,6.09598739453578,6.002016800460439,4.841483098019964,-0.25455793738365173,Edwin Diaz,14710,621242
Landon Knack,LAD,0.0,0.0,1.0,3.0,0.0,7.2,0.17142857,0.05714286,7.043478844972598,2.3478262816575324,4.695652563315065,0.18181818181818182,1.0,0.307692307,0.266666666,93.34000355113636,5.869565704143831,141.3566681348542,4.958004642981478,9.472268680183152,5.661115844067972,-0.25662124156951904,Landon Knack,27487,689017
Carlos Estevez,KCR,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.28571429,0.0,54.00005632644807,27.000028163224034,0.75,0.0,0.0,0.5,91.17999674479167,162.0001689793442,3780.3879687698277,29.311705471218428,60.08102325803283,30.193457688012302,-0.26037082076072693,Carlos Estevez,14542,608032
Javier Assad,CHC,6.0,1.0,2.0,21.0,10.0,80.1,0.16459627,0.06521739,5.937759712045739,2.3526972443954812,1.680498031711058,0.23478260869565218,0.83333333,0.440329218,0.161290322,93.39291585286459,3.585062467650257,87.4745646563615,4.6295973480468975,5.085113306822686,4.415941690342391,-0.2617415338754654,Javier Assad,21741,665871
Reiver Sanmartin,SFG,1.0,0.0,0.0,9.0,0.0,7.2,0.21621622,0.05405405,9.391309215353477,2.3478273038383692,3.5217409557575534,0.4166666666666667,0.64814815,0.444444444,0.428571428,92.20714460100446,9.391309215353477,230.56605717401095,5.90917551146768,6.863574458521686,3.1632955675315677,-0.263902872800827,Reiver Sanmartin,19754,665665
Sam Bachman,LAA,1.0,2.0,1.0,41.0,0.0,45.2,0.23232323,0.13636364,9.065694692805867,5.3211686240382265,1.1824819164529392,0.2413793103448276,0.75539568,0.512396694,0.15,98.5,4.138686707585287,98.3288641118527,3.708999500880158,4.7451976106788205,4.3674553106637255,-0.26672953367233276,Sam Bachman,29754,696147
Nick Sandlin,LAA,0.0,1.0,0.0,8.0,0.0,8.2,0.15,0.125,6.230770373485707,5.192308644571423,2.076923457828569,0.2916666666666667,0.42253521,0.423076923,0.181818181,91.39523460751488,11.42307901805713,271.3948805177466,6.273997471690644,7.465579991086848,6.393216749350007,-0.27182313799858093,Nick Sandlin,20517,680704
Mitch Farris,LAA,1.0,3.0,1.0,26.0,0.0,47.1,0.24019608,0.1127451,9.3169024096102,4.373239906551727,1.711267789520241,0.32786885245901637,0.81125828,0.366412213,0.176470588,91.74405616554054,4.183099041049478,99.38403320548979,5.343567725036622,5.00349922019372,4.168061615850741,-0.2729416787624359,Mitch Farris,33628,815083
Cole Ragans,KCR,1.0,4.0,0.0,8.0,8.0,35.1,0.29801325,0.15231788,11.46226456344405,5.858490776871403,2.5471699029875667,0.2328767123287671,0.83333333,0.341463414,0.227272727,94.91564464036313,4.8396228156763765,112.93600482663517,5.084732638170398,6.1658695737336995,4.377890672719321,-0.27377256751060486,Cole Ragans,21846,666142
Eric Cerantola,KCR,0.0,0.0,0.0,4.0,0.0,5.1,0.25925926,0.37037037,11.812500704079909,16.87500100582844,3.375000201165688,0.25,0.71428571,0.5,0.5,94.34285315688776,10.125000603497064,236.27401567789704,7.360165513553759,10.955964271724252,7.220022249687221,-0.2762623429298401,Eric Cerantola,30128,672021
Jalen Beeks,TEX,2.0,1.0,0.0,29.0,0.0,26.0,0.18584071,0.07079646,7.269232902301759,2.7692315818292417,2.076923686371931,0.28205128205128205,0.9057971,0.4125,0.2,93.39420101147343,3.8076934250152075,92.82815112787915,5.7500172659181645,5.388656787195348,4.141053652858507,-0.27823880314826965,Jalen Beeks,17192,656222
Joey Lucchesi,LAA,0.0,1.0,0.0,5.0,0.0,3.1,0.16666667,0.25,10.800007982259928,16.20001197338989,2.700001995564982,0.5,0.63492063,0.692307692,0.333333333,92.44999694824219,13.50000997782491,320.7395824828439,8.733540391202238,10.88096956730315,8.347837535842316,-0.28043055534362793,Joey Lucchesi,19320,664192
Simeon Woods Richardson,- - -,2.0,7.0,0.0,17.0,10.0,63.0,0.12280702,0.11929825,5.000000227065324,4.8571430777206,1.2857143441025118,0.3121951219512195,0.64315353,0.371428571,0.098901098,92.60676997307743,6.000000272478388,143.1900666188393,5.816458731280622,5.5412813743856635,5.877880252284653,-0.28136513847857714,Simeon Woods Richardson,24494,680573
Yunior Tur,ATH,0.0,0.0,0.0,3.0,0.0,4.2,0.17647059,0.11764706,11.571430147910819,7.714286765273879,7.714286765273879,0.5263157894736842,0.14925373,0.260869565,0.333333333,95.47428850446428,32.78571875241399,766.5414536771901,17.97481975659086,14.866679693728297,7.62916396704063,-0.2885779142379761,Yunior Tur,33026,814305
Mike Paredes,MIN,0.0,3.0,0.0,9.0,5.0,34.1,0.12337662,0.08441558,4.980582708732187,3.40776711650097,1.5728155922312168,0.26548672566371684,0.75688073,0.384615384,0.127659574,93.03382305070465,4.718446776693651,112.56917673089949,5.2371985968947286,5.644070693381112,5.451283712656449,-0.28998036310076714,Mike Paredes,30187,702474
Carlos Cortes,ATH,0.0,0.0,0.0,8.0,0.0,8.0,0.02439024,0.12195122,1.1250001341104667,5.625000670552334,4.500000536441867,0.2903225806451613,0.72580645,0.342857142,0.235294117,72.50946209881756,9.000001072883734,210.4231405631944,7.310248111872243,11.20596477091324,7.933295949267703,-0.29331907629966736,Carlos Cortes,21842,666126
Trevor Martin,TBR,0.0,0.0,0.0,6.0,0.0,11.1,0.12962963,0.07407407,5.55882368533257,3.176470677332897,3.176470677332897,0.2702702702702703,0.83333333,0.4,0.222222222,95.04624633789062,3.9705883466661214,94.61097677696198,6.6044952105233765,8.022140411522154,5.846028304785547,-0.29673078656196594,Trevor Martin,31878,694680
Eli Morgan,KCR,0.0,1.0,1.0,16.0,0.0,19.1,0.17582418,0.0989011,7.448276351946887,4.189655447970124,2.327586359983402,0.3220338983050847,0.85714286,0.3125,0.192307692,91.16587611607143,5.120689991963484,119.49490521758085,7.242784456030911,6.494757130313303,5.1751372653627215,-0.2971414029598236,Eli Morgan,20203,669212
Roddery Munoz,HOU,0.0,0.0,0.0,3.0,0.0,4.0,0.24,0.24,13.500003218651585,13.500003218651585,6.750001609325793,0.4,0.68181818,0.23076923,0.5,94.98621026400862,15.750003755093516,380.7751224630461,9.333624620855694,14.3309664845473,6.859081104395939,-0.29964038729667664,Roddery Munoz,25311,682610
Craig Yoho,- - -,2.0,1.0,0.0,21.0,0.0,25.1,0.21698113,0.12264151,8.17105304171176,4.618421284445777,1.7763158786329911,0.16129032258064516,0.70833333,0.393939393,0.178571428,94.0391314962636,4.973684460172375,120.53158002778115,4.060718967968065,5.725700777191211,4.838523344133881,-0.2996930405497551,Craig Yoho,33248,684974
Connor Brogdon,CLE,2.0,2.0,1.0,15.0,0.0,15.1,0.20895522,0.04477612,8.217393007981883,1.760869930281832,2.9347832171363866,0.2,0.5,0.361702127,0.2,94.54031159156976,5.282609790845496,128.4983374950247,5.1103348563525754,6.080964424299286,4.318047103685307,-0.30182865262031555,Connor Brogdon,21205,641401
Tyler Tolbert,KCR,0.0,0.0,0.0,5.0,0.0,4.2,0.0,0.09090909,0.0,5.7857150739554095,7.714286765273879,0.52,0.51948052,0.379310344,0.5,46.54736970600329,25.07143198714011,585.0595122286591,22.043884588116246,16.795251385046765,8.25595468027127,-0.3049633502960205,Tyler Tolbert,25779,686475
Connor Phillips,CIN,1.0,0.0,1.0,25.0,0.0,27.2,0.21052632,0.21052632,9.108435200129277,9.108435200129277,0.9759037714424226,0.2535211267605634,0.71129707,0.256756756,0.076923076,98.33333333333333,5.530121371507061,126.29557742126086,6.295217593940363,5.827952196027429,6.559194232935372,-0.31060922145843506,Connor Phillips,27649,683175
Mike Burrows,HOU,4.0,9.0,0.0,18.0,17.0,94.2,0.17730496,0.08274232,7.130281881689203,3.327464878121628,1.9964789268729768,0.3159722222222222,0.67434211,0.376623376,0.159090909,94.96577006431767,5.98943678061893,144.80177650035768,4.784417317590237,5.616175138049362,4.850057969367011,-0.31239977292716503,Mike Burrows,24728,681347
Kade Morris,ATH,0.0,1.0,0.0,3.0,1.0,10.0,0.11320755,0.11320755,5.4,5.4,3.6,0.40540540540540543,0.6185567,0.560975609,0.363636363,95.07856968470982,11.7,273.55005012244175,4.204320232610871,8.880963802337646,5.351582496613265,-0.31382138654589653,Kade Morris,33787,695034
Joel Kuhnel,- - -,1.0,3.0,6.0,35.0,0.0,35.1,0.14012739,0.07643312,5.603774845324563,3.056604461086125,1.5283022305430625,0.3008849557522124,0.73529412,0.5,0.214285714,95.11613021358367,4.839623730053031,114.51179716181137,5.449036485340468,5.401719041310445,4.397704838804712,-0.3163345009088516,Joel Kuhnel,19995,669270
Elvis Alvarado,ATH,4.0,3.0,2.0,38.0,0.0,38.2,0.30188679,0.11949686,11.172416732371556,4.422414956563741,1.8620694553952593,0.25609756097560976,0.77319588,0.382022471,0.173913043,98.82688834798995,4.655173638488148,108.83957112282926,4.904208571029741,4.9171711819635275,4.034297750714001,-0.3185286521911621,Elvis Alvarado,21662,665660
Ryne Stanek,STL,2.0,2.0,1.0,53.0,0.0,47.1,0.23671498,0.13043478,9.316903160479965,5.133803782305287,1.521127046608974,0.28688524590163933,0.75250836,0.390625,0.156862745,98.04377880184332,4.563381139826922,111.75276416232965,4.506139387680926,4.982372610598864,4.421582877897186,-0.32204899191856384,Ryne Stanek,15947,592773
Hurston Waldrep,ATL,0.0,1.0,0.0,3.0,2.0,10.2,0.16071429,0.17857143,7.593750452622798,8.43750050291422,2.531250150874266,0.3125,0.72115385,0.685714285,0.375,,8.43750050291422,201.20508987191621,5.609277562320064,8.424714120849986,5.907522171456121,-0.32232625037431717,Hurston Waldrep,33527,694462
Lazaro Estrada,TOR,1.0,1.0,1.0,8.0,0.0,13.0,0.15789474,0.1754386,6.230769687855771,6.9230774309508565,1.3846154861901714,0.17142857142857143,0.61728395,0.4,0.133333333,92.77722772277228,5.5384619447606855,133.93697605495592,4.731304496552558,6.234810187548593,5.987207401142202,-0.32256951928138733,Lazaro Estrada,24914,681751
Luis Curvelo,TEX,0.0,0.0,0.0,9.0,0.0,10.1,0.10909091,0.12727273,5.225806612377985,6.096774381107649,3.4838710749186568,0.34210526315789475,0.65217391,0.238095238,0.181818181,95.49649636787281,9.580645456026307,233.56754471142494,6.709918293756037,8.984189790394261,7.1853872078479775,-0.32456493377685547,Luis Curvelo,24710,681168
Cole Henry,WSN,0.0,2.0,0.0,11.0,0.0,13.2,0.21428571,0.1,9.878049929322257,4.609756633683721,2.6341466478192688,0.3170731707317073,0.60747664,0.272727272,0.16,93.82941032858456,7.902439943457806,189.37728890939715,6.168227309744784,6.885842293632146,5.8591548587204265,-0.32466843724250793,Cole Henry,27570,669371
Luis Gastelum,STL,2.0,2.0,0.0,15.0,0.0,17.2,0.24324324,0.08108108,9.169812640756952,3.0566042135856506,2.547170177988042,0.2727272727272727,0.52941176,0.458333333,0.3125,94.24066363324175,6.113208427171301,149.70652652141862,4.237611540638295,5.911152888991026,3.6073737807774062,-0.33448880910873413,Luis Gastelum,33027,703725
Aaron Brooks,TBR,0.0,1.0,0.0,1.0,0.0,0.1,0.0,0.5,0.0,54.00005632644807,27.000028163224034,0.0,-0.625,0.0,0.5,92.5,81.0000844896721,1930.0658853287903,13.537804214755306,60.08102325803283,30.193457688012302,-0.33911311626434326,Aaron Brooks,12272,605156
Tim Herrin,CLE,1.0,4.0,0.0,51.0,0.0,41.2,0.2,0.13333333,7.776002610352439,5.184001740234959,1.0800003625489498,0.2636363636363636,0.80357143,0.429824561,0.111111111,94.77062377929687,3.6720012326664295,89.32063361844438,4.166721939391096,5.000964446869113,5.081208282731588,-0.3436695337295532,Tim Herrin,25139,682120
Bailey Falter,KCR,0.0,2.0,0.0,5.0,2.0,9.2,0.10526316,0.10526316,5.586207263960165,5.586207263960165,3.7241381759734433,0.4878048780487805,0.6147541,0.295454545,0.285714285,92.245,13.965518159900412,325.8951960479478,7.993267264915666,9.080964196961528,5.901214306309338,-0.34533945471048355,Bailey Falter,20070,663559
Brandan Bidois,PIT,0.0,0.0,0.0,15.0,0.0,15.2,0.25,0.15,11.489364266558036,6.893618559934822,2.872341066639509,0.3333333333333333,0.64,0.239130434,0.192307692,96.87921348314607,6.3191503466069205,148.58708614465496,5.763406606089597,7.1660710971138375,5.537603773358826,-0.3458804786205292,Brandan Bidois,28052,684049
Ryan Walker,SFG,0.0,1.0,3.0,27.0,0.0,26.1,0.152,0.12,6.4936721403237145,5.126583268676616,1.3670888716470977,0.3372093023255814,0.59907834,0.46590909,0.137931034,93.85714285714286,7.518988794059037,184.59871360081848,4.43030189908748,5.435394636840982,5.133252189552351,-0.3463755249977112,Ryan Walker,20423,676254
Jesse Scholtens,TBR,5.0,3.0,0.0,10.0,2.0,40.2,0.18079096,0.07344633,7.08196765599283,2.8770493602470872,1.9918034032479834,0.26666666666666666,0.83333333,0.346456692,0.166666666,93.11944749620226,3.983606806495967,94.92117997434646,5.247864265767201,5.564570515029576,4.704214488593324,-0.35037674754858017,Jesse Scholtens,19205,669947
Zach Maxwell,CIN,0.0,1.0,1.0,10.0,0.0,10.0,0.16666667,0.18518519,8.10000077247627,9.000000858306967,2.70000025749209,0.34375,0.65656566,0.257142857,0.166666666,98.71448992300725,9.900000944137663,226.09383261513423,7.796368956922779,8.180964288711595,7.014703859030252,-0.3585471510887146,Zach Maxwell,31610,687209
Dennis Santana,PIT,2.0,5.0,2.0,44.0,0.0,41.2,0.19892473,0.11290323,7.992000487792999,4.536000276855486,1.7280001054687564,0.288135593220339,0.65055762,0.296,0.133333333,94.13317757009345,6.048000369140648,142.2113262956215,5.332037033853197,5.4569639473571865,5.147955673730355,-0.36771294474601746,Dennis Santana,17878,642701
Jordan Leasure,CHW,2.0,1.0,0.0,18.0,1.0,18.2,0.23076923,0.1025641,8.67857305431883,3.8571435796972575,2.8928576847729435,0.1956521739130435,0.61643836,0.23076923,0.176470588,95.77622055425877,6.267858317008044,150.27845945046056,7.54963480368895,6.616678750393467,5.204391258820074,-0.3720247130841017,Jordan Leasure,29950,673929
Matt Krook,- - -,0.0,1.0,0.0,11.0,0.0,8.1,0.19565217,0.2173913,9.720003707887157,10.800004119874618,2.1600008239749235,0.30434782608695654,0.54945055,0.52,0.333333333,,10.800004119874618,255.03097966152168,7.777566145730955,8.36096581649857,6.334460916065069,-0.37284451723098755,Matt Krook,19315,640454
Mason Black,KCR,0.0,0.0,0.0,14.0,0.0,25.2,0.15517241,0.13793103,6.311688937069676,5.610390166284157,1.753246926963799,0.26666666666666666,0.91666667,0.3,0.131578947,94.01027672313084,3.506493853927598,81.82650216644791,7.170165347065282,6.31473035651532,6.030793269909955,-0.386287122964859,Mason Black,30171,696131
Steven Cruz,KCR,2.0,3.0,4.0,43.0,2.0,45.1,0.26984127,0.0952381,10.12500177499157,3.5735300382323194,2.183823912253084,0.24299065420560748,0.84134615,0.452173913,0.244444444,98.40650024414063,4.169118377937706,97.2893118299307,3.812942193517041,5.308905369383722,3.662070346236938,-0.3865922540426254,Steven Cruz,23165,674444
Bryan Abreu,HOU,4.0,3.0,7.0,48.0,0.0,45.0,0.28787879,0.16666667,11.400001932780276,6.600001118978054,1.4000002373589813,0.25773195876288657,0.76013514,0.41,0.162790697,95.52722104057591,4.40000074598537,106.37526498038132,4.156577730807192,5.0365196894422555,4.465541892715289,-0.3868459165096283,Bryan Abreu,16609,650556
Trey Gibson,BAL,1.0,3.0,0.0,8.0,7.0,33.0,0.1863354,0.1552795,8.181819127611002,6.818182606342502,1.9090911297759003,0.3163265306122449,0.68265683,0.504761904,0.259259259,95.44873944450828,7.363637214849901,179.58962794050026,6.881312223494364,6.383994487188014,4.869027500642208,-0.3869834840297699,Trey Gibson,33794,694346
Phil Maton,CHC,0.0,1.0,0.0,31.0,0.0,27.2,0.22794118,0.11764706,10.084340362007065,5.204820832003647,1.6265065100011395,0.3670886075949367,0.75,0.414634146,0.227272727,,6.18072473800433,150.80802931506315,6.802869445054358,5.466506683672652,4.324784916768293,-0.38743239641189575,Phil Maton,18064,664208
Tyler Kinley,ATL,6.0,5.0,1.0,48.0,0.0,42.0,0.23428571,0.10857143,8.78571588165935,4.07142931101287,1.928571778900833,0.24761904761904763,0.80188679,0.294642857,0.157894736,94.39043817934783,4.07142931101287,97.08945204169864,3.374105451009921,5.342868975122574,4.618307492285956,-0.3932715058326721,Tyler Kinley,18297,641755
Ronel Blanco,HOU,0.0,1.0,0.0,5.0,4.0,23.1,0.1980198,0.11881188,7.714286134680946,4.628571680808568,2.700000147138331,0.2459016393442623,0.5952381,0.402985074,0.233333333,93.41549467704665,7.714286134680946,186.50206649621686,5.431502314225673,6.938106869678119,4.990777964658488,-0.3936561159789562,Ronel Blanco,19407,669854
Max Scherzer,TOR,1.0,5.0,0.0,10.0,10.0,41.0,0.17127072,0.09392265,6.804878048780488,3.731707317073171,2.4146341463414633,0.2644628099173554,0.67982456,0.348484848,0.166666666,93.21022727272727,6.585365853658536,159.25431960202795,4.688614955983318,6.373646729166914,5.330649696399526,-0.3957701027393341,Max Scherzer,3137,453286
Ken Waldichuk,WSN,0.0,0.0,0.0,5.0,0.0,9.1,0.19512195,0.14634146,7.714286765273879,5.7857150739554095,3.8571433826369397,0.18181818181818182,0.85106383,0.391304347,0.333333333,93.19374593098958,6.750000919614645,161.75977083518652,7.157329491860626,9.188107491512802,5.569349628168968,-0.40082690119743347,Ken Waldichuk,27681,686610
Richard Lovelady,- - -,2.0,4.0,4.0,33.0,5.0,30.1,0.18493151,0.14383562,8.010991613584455,6.230771255010132,1.1868135723828823,0.32967032967032966,0.82061069,0.423913043,0.142857142,91.44137888941272,3.8571441102443678,93.16282723201086,5.765748585298666,5.388656859748807,5.076288829387685,-0.41290435567498207,Richard Lovelady,19337,663992
Brenan Hanifee,DET,0.0,1.0,0.0,23.0,2.0,21.1,0.10752688,0.07526882,4.21875100582862,2.9531257040800343,2.10937550291431,0.2714285714285714,0.8,0.602739726,0.263157894,96.18148012514467,5.0625012069943445,121.38652278460671,6.008356991006463,6.315339573472922,4.621095782796655,-0.41877341642975807,Brenan Hanifee,22304,669724
Brendan Beck,NYY,0.0,1.0,0.0,2.0,1.0,6.2,0.12903226,0.16129032,5.40000051498418,6.750000643730225,5.40000051498418,0.16666666666666666,0.78125,0.181818181,0.285714285,92.41791044776119,9.450000901222316,229.73867727660357,9.755380073408501,11.930964646339499,7.320327168433749,-0.4204551428556442,Brendan Beck,33043,694341
Austin Voth,- - -,0.0,1.0,0.0,3.0,0.0,10.0,0.05357143,0.10714286,2.70000025749209,5.40000051498418,2.70000025749209,0.36363636363636365,0.625,0.255319148,0.136363636,92.07777687355325,9.900000944137663,237.94620156103025,7.390814347061662,8.180964288711595,7.622201623975069,-0.43095874041318893,Austin Voth,15047,608723
Connor Thomas,ATL,0.0,1.0,0.0,2.0,0.0,6.1,0.1,0.15,5.68421166755509,8.526317501332635,5.68421166755509,0.4230769230769231,0.38961039,0.4,0.285714285,90.96470731847427,21.315793753331587,508.30766722312984,8.395446952413419,12.870439452015855,8.01713633212617,-0.44721949100494385,Connor Thomas,25873,671162
Erick Fedde,CHW,6.0,8.0,0.0,26.0,12.0,109.2,0.16075157,0.08350731,6.319149302517349,3.282674962346675,1.8054712292906712,0.27596439169139464,0.74685535,0.386554621,0.153846153,94.3076923076923,4.513678073226678,108.22015319957298,4.706647912425353,5.460903150038986,4.833369043042717,-0.4575943648815155,Erick Fedde,17425,607200
Colton Gordon,HOU,0.0,0.0,0.0,4.0,1.0,9.1,0.22,0.06,10.607144302251584,2.8928575369777048,5.7857150739554095,0.5172413793103449,0.78313253,0.352941176,0.461538461,91.20411159567637,11.571430147910819,279.75312261232943,7.746373258483698,10.366679080651867,4.124929174331222,-0.4633379653096199,Colton Gordon,31312,676467
Gus Varland,WSN,1.0,2.0,6.0,33.0,0.0,31.2,0.1986755,0.09933775,8.526317501332635,4.263158750666317,1.9894740836442815,0.36363636363636365,0.66390041,0.27184466,0.134615384,95.09786466272865,6.821054001066107,163.4625158139796,7.274229197873443,5.48096428419424,5.101217952515783,-0.4642922878265381,Gus Varland,24737,681402
Justin Topa,MIN,0.0,1.0,2.0,23.0,0.0,19.0,0.13043478,0.11956522,5.6842128087948485,5.210528408061944,1.894737602931616,0.359375,0.62874251,0.544117647,0.19047619,,8.052634812459369,192.11374298648494,6.2427065026000506,6.449386207549409,5.391155762514224,-0.47093579173088074,Justin Topa,15145,623437
Ron Marinaccio,- - -,1.0,0.0,0.0,41.0,0.0,57.2,0.18461538,0.10384615,7.491330553477042,4.213873436330836,1.7167632518384885,0.2994011976047904,0.70351759,0.393258426,0.146666666,93.73918742961712,6.086706074700096,147.46120441402138,5.178119599177235,5.664779201569312,5.160255777770543,-0.4758666008710861,Ron Marinaccio,23488,676760
Caleb Thielbar,CHC,3.0,2.0,3.0,44.0,0.0,37.1,0.28571429,0.08695652,11.089288358178088,3.3750008046628963,2.4107148604734974,0.28888888888888886,0.72972973,0.292929292,0.188679245,93.30572369990458,5.544644179089044,135.28783392668038,4.694234419488213,5.30417861810765,3.9781098960214694,-0.476400226354599,Caleb Thielbar,10078,573204
Brendon Little,TOR,0.0,3.0,0.0,17.0,0.0,16.1,0.28395062,0.20987654,12.673473334323598,9.367349855804399,2.2040823190128,0.4864864864864865,0.5988024,0.575,0.4,96.44285714285714,9.367349855804399,226.53121495619138,4.903160288707772,6.570760807441246,4.316930065297793,-0.4808151423931122,Brendon Little,21574,663893
Luis Gil,NYY,1.0,2.0,0.0,4.0,4.0,19.1,0.10588235,0.12941176,4.189655447970124,5.120689991963484,2.7931036319800824,0.16071428571428573,0.77669903,0.459016393,0.23076923,95.02631578947368,6.051724535956845,147.12328651241316,6.6035766545987125,8.356826218300025,6.364792516020904,-0.48881205916404724,Luis Gil,21052,661563
John Schreiber,KCR,0.0,3.0,1.0,49.0,0.0,44.0,0.17837838,0.11351351,6.750001170418682,4.2954552902664345,1.4318184300888113,0.2682926829268293,0.78544061,0.440944881,0.162790697,93.83091787439614,3.681818820228372,85.91783365952142,4.941372125413297,5.149145979132596,4.5651914120480885,-0.5019930005073547,John Schreiber,20020,670167
Danny Young,ATL,0.0,1.0,0.0,16.0,1.0,12.1,0.23076923,0.2,10.94595051295239,9.486490444558738,2.189190102590478,0.3870967741935484,0.74626866,0.4375,0.23076923,,8.027030376165087,191.41680260440478,6.876579180950714,7.7025873522508785,6.1412630909077475,-0.5124151203781366,Danny Young,18439,664849
Taijuan Walker,PHI,1.0,4.0,0.0,5.0,4.0,22.2,0.14782609,0.09565217,6.750000189332407,4.3676471813327336,3.176470677332897,0.358974358974359,0.625,0.406976744,0.228571428,91.89999752952939,9.13235319733208,215.31680739446034,7.783445831641088,7.757434521744412,5.514318989561206,-0.5150969177484512,Taijuan Walker,11836,592836
Valente Bellozo,COL,0.0,1.0,0.0,3.0,0.0,10.2,0.16666667,0.14583333,6.750000402331376,5.9062503520399545,4.21875025145711,0.18518518518518517,0.72727273,0.258064516,0.294117647,90.36666531032986,7.593750452622798,159.9606441304073,11.519688301204141,9.924714210256958,6.2514626676793466,-0.5155603885650635,Valente Bellozo,23899,678368
